# =============================================================================
# PRIZM MOBILE — MASTER INVENTORY & TRACEABILITY MATRIX
# =============================================================================
# 
# Standard: IEEE 829-2008 / QA-QC-POLICY-AND-PLAN.md §4.0
# Single source of truth for ALL module operations across ALL batches.
# Every agent MUST update this file when sweeping, testing, or deploying.
#
# ── MANDATORY HEADER (do not change column order or names) ──────────────────
#
# #,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,
# WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,
# Iterations,Gap_Severity,Fields,Notes
#
# ── HOW TO UPDATE ────────────────────────────────────────────────────────────
#
# 1. NEVER change the header row. All agents use same columns.
# 2. Sweeping new module: add rows with Round=1, Tested=NO, Success=PENDING
# 3. Testing: update Tested=YES, HTTP_Code=200, Success=YES/NO, increment Iterations
# 4. Fixing: increment Round, update Notes with fix description
# 5. Each batch round = new block with blank line + separator comment
# 6. Do NOT delete old rows — increment Iterations and update Success
#
# ── BATCH DEFINITIONS (from QA-QC-POLICY-AND-PLAN.md §2.2) ──────────────────
#
# BATCH 1: Tasks (Pilot)
# BATCH 2: Customers · Contacts · Leads · Contracts · Business Partners · Projects · Milestones
# BATCH 3: Invoices · Estimates · Proposals · Payments · Items · Credit Notes · Expenses · Budget · Cost Centers
# BATCH 4: Tickets · Knowledge Base · Surveys · Announcements
# BATCH 5: Purchase Requests · Purchase Orders · Payment Requests · Expense Requests · Suppliers · Delivery Notes · Quotations · Received Vouchers · Completion Certificates
# BATCH 6: Staff · HR Records · HR Payroll · Recruitment · Leaves · Timesheets · Goals · Todo
# BATCH 7: Gatepass · Fixed Equipment · Materials Catalog · Vehicles · Cost Centers
# BATCH 8: Tenders · Opportunities · Technical Inquiries · RFQ · Advance Leads
# BATCH 9: Dashboard · Calendar · Reports · Settings · Roles · Permissions · API Management · Automation · Custom Fields · Filters · Mods · Backup · Documentation
# BATCH 10: AI Gateway · AI Feature Management · Outlook365 · QuickBooks · Linkedin · DMS · KBI · SMS/OTP
#
# =============================================================================
# ===== BATCH 1 — ROUND 1 — Tasks Pilot (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
4110,5,1,quotations,mark_action_status (Quotations),ACTION,POST,,mark_action_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4111,5,1,quotations,send_expiry_reminder (Quotations),ACTION,POST,,send_expiry_reminder,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4112,5,1,quotations,send_to_email (Quotations),ACTION,POST,,send_to_email,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4113,5,1,quotations,convert_to_invoice (Quotations),ACTION,POST,,convert_to_invoice,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4114,5,1,quotations,copy (Quotations),ACTION,POST,,copy,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4115,5,1,quotations,clear_acceptance_info (Quotations),ACTION,POST,,clear_acceptance_info,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4116,5,1,quotations,pdf (Quotations),ACTION,POST,,pdf,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4117,5,1,quotations,get_pipeline (Quotations),VALIDATE,GET,,get_pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4118,5,1,quotations,pipeline_open (Quotations),ACTION,POST,,pipeline_open,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4119,5,1,quotations,update_pipeline (Quotations),ACTION,POST,,update_pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4120,5,1,quotations,pipeline (Quotations),ACTION,POST,,pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4121,5,1,quotations,pipeline_load_more (Quotations),ACTION,POST,,pipeline_load_more,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4122,5,1,quotations,set_quotation_pipeline_autoload (Quotations),ACTION,POST,,set_quotation_pipeline_autoload,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4123,5,1,quotations,get_due_date (Quotations),VALIDATE,GET,,get_due_date,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4124,5,1,quotations,add_budget_item (Quotations),ACTION,POST,,add_budget_item,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4125,5,1,quotations,items_table (Quotations),READ,GET,,items_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4126,5,1,quotations,get_table_data_items (Quotations),VALIDATE,GET,,get_table_data_items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4127,5,1,quotations,get_all_items (Quotations),VALIDATE,GET,,get_all_items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4128,5,1,quotations,procurement_quotation (Quotations),ACTION,POST,,procurement_quotation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4129,5,1,quotations,ai_inject (Quotations),ACTION,POST,,ai_inject,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4130,5,1,quotations,ai_inject_process (Quotations),ACTION,POST,,ai_inject_process,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4131,5,1,quotations,ai_inject_status (Quotations),ACTION,POST,,ai_inject_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4132,5,1,quotations,ai_inject_save (Quotations),ACTION,POST,,ai_inject_save,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4133,5,1,quotations,ai_inject_create_supplier (Quotations),ACTION,POST,,ai_inject_create_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4134,5,1,quotations,ai_inject_preview_file (Quotations),ACTION,POST,,ai_inject_preview_file,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4135,5,1,quotations,ai_inject_rerun_ocr (Quotations),ACTION,POST,,ai_inject_rerun_ocr,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4136,5,1,quotations,ai_inject_rerun_gemini_ocr (Quotations),ACTION,POST,,ai_inject_rerun_gemini_ocr,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4137,5,1,quotations,ai_inject_rerun_ollama_ocr (Quotations),ACTION,POST,,ai_inject_rerun_ollama_ocr,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4138,5,1,quotations,ai_inject_save_ocr (Quotations),ACTION,POST,,ai_inject_save_ocr,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4139,5,1,quotations,ai_inject_search_rfqs (Quotations),ACTION,POST,,ai_inject_search_rfqs,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4140,5,1,quotations,ai_inject_match_items (Quotations),ACTION,POST,,ai_inject_match_items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4141,5,1,quotations,ai_inject_rerun_matching (Quotations),ACTION,POST,,ai_inject_rerun_matching,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4142,5,1,quotations,save_ai_settings (Quotations),ACTION,POST,,save_ai_settings,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4143,5,1,received_vouchers,index (Received_Vouchers),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4144,5,1,received_vouchers,ag_index (Received_Vouchers),ACTION,POST,,ag_index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4145,5,1,received_vouchers,get_table_data (Received_Vouchers),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4146,5,1,received_vouchers,ag_view_voucher (Received_Vouchers),ACTION,POST,,ag_view_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4147,5,1,received_vouchers,get_items_table_data (Received_Vouchers),VALIDATE,GET,,get_items_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4148,5,1,received_vouchers,ag_prz_voucher (Received_Vouchers),ACTION,POST,,ag_prz_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4149,5,1,received_vouchers,ag_delete_voucher (Received_Vouchers),ACTION,POST,,ag_delete_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4150,5,1,received_vouchers,table (Received_Vouchers),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4151,5,1,received_vouchers,prz_voucher (Received_Vouchers),ACTION,POST,,prz_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4152,5,1,received_vouchers,load_related_data (Received_Vouchers),ACTION,POST,,load_related_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4153,5,1,received_vouchers,get_purchase_orders (Received_Vouchers),VALIDATE,GET,,get_purchase_orders,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4154,5,1,received_vouchers,get_po_details_by_id (Received_Vouchers),VALIDATE,GET,,get_po_details_by_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4155,5,1,received_vouchers,get_item_by_id (Received_Vouchers),VALIDATE,GET,,get_item_by_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4156,5,1,received_vouchers,change_delivery_status (Received_Vouchers),ACTION,POST,,change_delivery_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4157,5,1,received_vouchers,view_voucher (Received_Vouchers),ACTION,POST,,view_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4158,5,1,received_vouchers,rv_attachment (Received_Vouchers),UPLOAD,POST,,rv_attachment,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4159,5,1,received_vouchers,file_przrv (Received_Vouchers),ACTION,POST,,file_przrv,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4160,5,1,received_vouchers,delete_attachment (Received_Vouchers),DELETE,DELETE,,delete_attachment,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4161,5,1,received_vouchers,voucher_stages (Received_Vouchers),ACTION,POST,,voucher_stages,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4162,5,1,received_vouchers,delete_voucher_stage (Received_Vouchers),DELETE,DELETE,,delete_voucher_stage,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4163,5,1,received_vouchers,view_voucher_statusdetail (Received_Vouchers),ACTION,POST,,view_voucher_statusdetail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4164,5,1,received_vouchers,add_voucher_status (Received_Vouchers),ACTION,POST,,add_voucher_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4165,5,1,received_vouchers,getthestatusdetail (Received_Vouchers),ACTION,POST,,getthestatusdetail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4166,5,1,received_vouchers,getthevoucherstatusapprover (Received_Vouchers),ACTION,POST,,getthevoucherstatusapprover,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4167,5,1,received_vouchers,delete_voucher_status (Received_Vouchers),DELETE,DELETE,,delete_voucher_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4168,5,1,received_vouchers,checkStatusAsWhole (Received_Vouchers),ACTION,POST,,checkStatusAsWhole,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4169,5,1,received_vouchers,submitpurchasereqapproval (Received_Vouchers),ACTION,POST,,submitpurchasereqapproval,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4170,5,1,received_vouchers,changeCurrentStatus (Received_Vouchers),ACTION,POST,,changeCurrentStatus,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4171,5,1,received_vouchers,Add_voucher_log (Received_Vouchers),ACTION,POST,,Add_voucher_log,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4172,5,1,received_vouchers,changestatusoftherv (Received_Vouchers),ACTION,POST,,changestatusoftherv,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4173,5,1,received_vouchers,findNextApprover (Received_Vouchers),ACTION,POST,,findNextApprover,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4174,5,1,received_vouchers,GetOverlAllItemsStatusByBudgetID (Received_Vouchers),ACTION,POST,,GetOverlAllItemsStatusByBudgetID,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4175,5,1,received_vouchers,updatePrzPurchaseitemstatus (Received_Vouchers),ACTION,POST,,updatePrzPurchaseitemstatus,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4176,5,1,received_vouchers,resubmitstatusofrv (Received_Vouchers),ACTION,POST,,resubmitstatusofrv,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4177,5,1,received_vouchers,GetOverlAllItemSttaus (Received_Vouchers),ACTION,POST,,GetOverlAllItemSttaus,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4178,5,1,received_vouchers,cancel_approval (Received_Vouchers),ACTION,POST,,cancel_approval,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4179,5,1,received_vouchers,cancel_rejection (Received_Vouchers),ACTION,POST,,cancel_rejection,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4180,5,1,received_vouchers,delete_voucher (Received_Vouchers),DELETE,DELETE,,delete_voucher,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4181,5,1,received_vouchers,get_rv_data_ajax (Received_Vouchers),VALIDATE,GET,,get_rv_data_ajax,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4182,5,1,received_vouchers,pdf (Received_Vouchers),ACTION,POST,,pdf,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4183,5,1,received_vouchers,get_costcenters_for_po (Received_Vouchers),VALIDATE,GET,,get_costcenters_for_po,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4184,5,1,received_vouchers,update_status_counters (Received_Vouchers),ACTION,POST,,update_status_counters,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4185,5,1,received_vouchers,items_table (Received_Vouchers),READ,GET,,items_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4186,5,1,received_vouchers,refresh_received_voucher_item (Received_Vouchers),ACTION,POST,,refresh_received_voucher_item,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4194,5,1,suppliers,index (Suppliers),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4195,5,1,suppliers,ag_index (Suppliers),ACTION,POST,,ag_index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4196,5,1,suppliers,get_table_data (Suppliers),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4197,5,1,suppliers,ag_index_supplier_groups (Suppliers),ACTION,POST,,ag_index_supplier_groups,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4198,5,1,suppliers,get_supplier_groups_table_data (Suppliers),VALIDATE,GET,,get_supplier_groups_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4199,5,1,suppliers,ag_index_contacts (Suppliers),ACTION,POST,,ag_index_contacts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4200,5,1,suppliers,get_contacts_table_data (Suppliers),VALIDATE,GET,,get_contacts_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4201,5,1,suppliers,ag_supplier (Suppliers),ACTION,POST,,ag_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4202,5,1,suppliers,ag_supplier_group (Suppliers),ACTION,POST,,ag_supplier_group,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4203,5,1,suppliers,ag_groups (Suppliers),ACTION,POST,,ag_groups,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4204,5,1,suppliers,get_supplier_contacts_table_data (Suppliers),VALIDATE,GET,,get_supplier_contacts_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4205,5,1,suppliers,ag_delete_contact (Suppliers),ACTION,POST,,ag_delete_contact,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4206,5,1,suppliers,ag_delete_supplier (Suppliers),ACTION,POST,,ag_delete_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4207,5,1,suppliers,table (Suppliers),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4208,5,1,suppliers,supplier (Suppliers),ACTION,POST,,supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4209,5,1,suppliers,delete_supplier (Suppliers),DELETE,DELETE,,delete_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4210,5,1,suppliers,contacts (Suppliers),READ,GET,,contacts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4211,5,1,suppliers,all_contacts (Suppliers),LIST,GET,,all_contacts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4212,5,1,suppliers,check_email_exist (Suppliers),ACTION,POST,,check_email_exist,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4213,5,1,suppliers,check_domain_exist (Suppliers),ACTION,POST,,check_domain_exist,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4214,5,1,suppliers,check_website_exist (Suppliers),ACTION,POST,,check_website_exist,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4215,5,1,suppliers,check_company_exist (Suppliers),ACTION,POST,,check_company_exist,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4216,5,1,suppliers,add_note (Suppliers),ACTION,POST,,add_note,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4217,5,1,suppliers,edit_note (Suppliers),ACTION,POST,,edit_note,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4218,5,1,suppliers,delete_note (Suppliers),DELETE,DELETE,,delete_note,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4219,5,1,suppliers,form_contact (Suppliers),ACTION,GET,,form_contact,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4220,5,1,suppliers,delete_contact (Suppliers),DELETE,DELETE,,delete_contact,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4221,5,1,suppliers,updateStatus (Suppliers),ACTION,POST,,updateStatus,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4222,5,1,suppliers,change_contact_status (Suppliers),ACTION,POST,,change_contact_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4223,5,1,suppliers,import (Suppliers),BULK,GET,,import,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4224,5,1,suppliers,check_duplicate_company_name (Suppliers),ACTION,POST,,check_duplicate_company_name,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4225,5,1,suppliers,groups (Suppliers),ACTION,POST,,groups,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4226,5,1,suppliers,table_suppliers_group (Suppliers),READ,GET,,table_suppliers_group,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4227,5,1,suppliers,supplier_group (Suppliers),ACTION,POST,,supplier_group,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4228,5,1,suppliers,view_parent (Suppliers),ACTION,POST,,view_parent,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4229,5,1,suppliers,delete_supplier_group (Suppliers),DELETE,DELETE,,delete_supplier_group,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4230,5,1,suppliers,update_group (Suppliers),ACTION,POST,,update_group,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4231,5,1,suppliers,remove_child (Suppliers),ACTION,POST,,remove_child,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4232,5,1,suppliers,get_supplier_details_by_contact_email (Suppliers),VALIDATE,GET,,get_supplier_details_by_contact_email,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4233,5,1,suppliers,Add_supplier_log (Suppliers),ACTION,POST,,Add_supplier_log,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4234,5,1,suppliers,supplier_project_table (Suppliers),READ,GET,,supplier_project_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4235,5,1,suppliers,supplier_rfqs_table (Suppliers),READ,GET,,supplier_rfqs_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4236,5,1,suppliers,supplier_quotations_table (Suppliers),READ,GET,,supplier_quotations_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4237,5,1,suppliers,supplier_quotations_items_table (Suppliers),READ,GET,,supplier_quotations_items_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4238,5,1,suppliers,get_supplier_rfqs_table_data (Suppliers),VALIDATE,GET,,get_supplier_rfqs_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4239,5,1,suppliers,get_supplier_quotations_table_data (Suppliers),VALIDATE,GET,,get_supplier_quotations_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4240,5,1,suppliers,get_supplier_quotations_items_table_data (Suppliers),VALIDATE,GET,,get_supplier_quotations_items_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4241,5,1,suppliers,supplier_note_table_data (Suppliers),READ,GET,,supplier_note_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4242,5,1,suppliers,edit_note_modal (Suppliers),ACTION,POST,,edit_note_modal,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4243,5,1,suppliers,update_verification_status (Suppliers),ACTION,POST,,update_verification_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4997,5,1,suppliers,unreplied_supplier_rfqs (Suppliers),ACTION,POST,,unreplied_supplier_rfqs,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4998,5,1,suppliers,keywords_V2 (Suppliers),ACTION,POST,,keywords_V2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4999,5,1,suppliers,keywords (Suppliers),ACTION,POST,,keywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5000,5,1,suppliers,extractKeywords (Suppliers),ACTION,POST,,extractKeywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5001,5,1,suppliers,extract_keywords_from_email (Suppliers),ACTION,POST,,extract_keywords_from_email,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5002,5,1,suppliers,extract_keywords_from_subject (Suppliers),ACTION,POST,,extract_keywords_from_subject,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5003,5,1,suppliers,extract_keywords_from_body (Suppliers),ACTION,POST,,extract_keywords_from_body,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5004,5,1,suppliers,extract_keywords (Suppliers),ACTION,POST,,extract_keywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5005,5,1,suppliers,suggest_suppliers (Suppliers),ACTION,POST,,suggest_suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5006,5,1,suppliers,delete_supplier (Suppliers),DELETE,DELETE,,delete_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5007,5,1,suppliers,email_supplier_details (Suppliers),ACTION,POST,,email_supplier_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5008,5,1,suppliers,new_supplier (Suppliers),ACTION,POST,,new_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5009,5,1,suppliers,get_new_suppliers (Suppliers),VALIDATE,GET,,get_new_suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5010,5,1,suppliers,delete_new_supplier (Suppliers),DELETE,DELETE,,delete_new_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5492,5,1,suppliers,unreplied_supplier_rfqs (Suppliers),ACTION,POST,,unreplied_supplier_rfqs,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5493,5,1,suppliers,keywords_V2 (Suppliers),ACTION,POST,,keywords_V2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5494,5,1,suppliers,keywords (Suppliers),ACTION,POST,,keywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5495,5,1,suppliers,extractKeywords (Suppliers),ACTION,POST,,extractKeywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5496,5,1,suppliers,extract_keywords_from_email (Suppliers),ACTION,POST,,extract_keywords_from_email,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5497,5,1,suppliers,extract_keywords_from_subject (Suppliers),ACTION,POST,,extract_keywords_from_subject,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5498,5,1,suppliers,extract_keywords_from_body (Suppliers),ACTION,POST,,extract_keywords_from_body,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5499,5,1,suppliers,extract_keywords (Suppliers),ACTION,POST,,extract_keywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5500,5,1,suppliers,suggest_suppliers (Suppliers),ACTION,POST,,suggest_suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5501,5,1,suppliers,delete_supplier (Suppliers),DELETE,DELETE,,delete_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5502,5,1,suppliers,email_supplier_details (Suppliers),ACTION,POST,,email_supplier_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5503,5,1,suppliers,new_supplier (Suppliers),ACTION,POST,,new_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5504,5,1,suppliers,get_new_suppliers (Suppliers),VALIDATE,GET,,get_new_suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5505,5,1,suppliers,delete_new_supplier (Suppliers),DELETE,DELETE,,delete_new_supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,

# ===== BATCH 6 — ROUND 1 — HR & People (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
800,6,1,staff,index (Staff),LIST,GET,/api/staffs,index,YES,YES,YES,NO,N/A,PENDING,0,NONE,,
801,6,1,staff,member (Staff),ACTION,POST,/api/staffs,member,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
802,6,1,staff,role_changed (Staff),ACTION,POST,/api/staffs,role_changed,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
803,6,1,staff,save_dashboard_widgets_order (Staff),ACTION,POST,/api/staffs,save_dashboard_widgets_order,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
804,6,1,staff,save_dashboard_widgets_visibility (Staff),ACTION,POST,/api/staffs,save_dashboard_widgets_visibility,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
805,6,1,staff,reset_dashboard (Staff),ACTION,POST,/api/staffs,reset_dashboard,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
806,6,1,staff,save_hidden_table_columns (Staff),READ,GET,/api/staffs,save_hidden_table_columns,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
807,6,1,staff,change_language (Staff),ACTION,POST,/api/staffs,change_language,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
808,6,1,staff,timesheets (Staff),ACTION,POST,/api/staffs,timesheets,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
